fv_net_navn,vaerk_postnr,vaerk_postdistrikt,aar,fv_net,vaerk_kommune,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ
0,8990.0,Fårup,2003,0.0,730.0,0.0,0.02,0.1,0.5071968,0.314352,0.0,0.1205388,0.0591408,0.0,0.0,0.0,0.0,0.0,0.0,0.5071968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2000,0.0,575.0,0.19,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2001,0.0,575.0,0.19,0.06,0.08,0.45652125,0.213,0.0,0.1292292,0.1292292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45652125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2002,0.0,575.0,0.19,0.06,0.08,3.753876,1.14749999999954,0.0,0.78228,0.78228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.753876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2003,0.0,575.0,0.19,0.06,0.08,1.6922892,0.89712,0.0,0.54162,0.54162,0.0,0.0,0.0,0.6061692,0.0,0.0,0.0,0.0,1.08612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2004,0.0,575.0,0.19,0.06,0.08,2.28712905,1.368,0.0,0.56736,0.56736,0.0,0.0,0.0,0.5057388,0.0,0.0,0.0,0.0,1.78139025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2005,0.0,575.0,0.19,0.06,0.08,3.64458,0.72,0.0,0.4338,0.4338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2006,0.0,575.0,0.19,0.06,0.08,0.794117251038552,0.420882143050432,0.0,0.254117520332337,0.254117520332337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.794117251038552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2007,0.0,575.0,0.19,0.06,0.08,0.670815,0.35553195,0.0,0.2146608,0.2146608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.670815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2008,0.0,575.0,0.19,0.06,0.08,0.653493375,0.34635148875,0.0,0.20911788,0.20911788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653493375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2009,0.0,575.0,0.19,0.06,0.08,0.6264,0.0,0.0,0.20088,0.20088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2010,0.0,575.0,0.19,0.06,0.08,0.529,0.0,0.0,0.1692,0.1692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2011,0.0,575.0,0.19,0.06,0.08,0.355680465957447,0.0,0.0,0.11376396,0.11376396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355680465957447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2012,0.0,575.0,0.19,0.06,0.08,0.730953,0.0,0.0,0.23390496,0.23390496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.730953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2013,0.0,575.0,0.19,0.06,0.08,0.697780125,0.0,0.0,0.22328964,0.22328964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697780125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2014,0.0,575.0,0.19,0.06,0.08,0.59952375,0.0,0.0,0.1918476,0.1918476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59952375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2015,0.0,575.0,0.19,0.06,0.08,0.4005,0.0,0.0,0.12816,0.12816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2016,0.0,575.0,0.19,0.06,0.08,0.001125,0.0,0.0,0.00036,0.00036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2017,0.0,575.0,0.31,0.1,0.08,1.37,0.0,0.0,0.43848,0.43848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2018,0.0,575.0,0.31,0.1,0.08,1.944,0.0,0.0,0.62208,0.62208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2019,0.0,575.0,0.12,0.04,0.0,1.6589,0.0,0.0,0.531,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2020,0.0,575.0,0.12,0.04,0.0,1.257801,0.0,0.0,0.4025124,0.4025124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.257801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2021,0.0,575.0,0.12,0.04,0.0,1.102298,0.0,0.0,0.3528,0.3528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.102298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2022,0.0,575.0,0.12,0.04,0.0,1.17001,0.0,0.0,0.3744,0.3744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6683.0,Føvling,2023,0.0,575.0,0.12,0.04,0.0,0.911191,0.0,0.0,0.2916,0.2916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8464.0,Galten,2014,0.0,746.0,0.38,0.15,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8464.0,Galten,2015,0.0,746.0,0.38,0.15,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8464.0,Galten,2016,0.0,746.0,0.38,0.15,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8464.0,Galten,2017,0.0,746.0,0.38,0.15,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8464.0,Galten,2018,0.0,746.0,0.38,0.15,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8464.0,Galten,2019,0.0,746.0,0.38,0.15,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8464.0,Galten,2020,0.0,746.0,0.38,0.15,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8464.0,Galten,2021,0.0,746.0,0.38,0.15,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8464.0,Galten,2022,0.0,746.0,0.38,0.15,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8751.0,Gedved,2000,0.0,615.0,1.888,0.9,0.73,34.15122865,14.5541807999941,0.0,12.3249204,12.3249204,0.0,0.0,0.0,0.0,0.0,0.0,34.15122865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8751.0,Gedved,2001,0.0,615.0,1.888,0.9,0.73,27.7038723,14.745743999994,0.0,9.7365492,9.7365492,0.0,0.0,0.0,0.0,0.0,0.0,27.7038723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8751.0,Gedved,2002,0.0,615.0,1.888,0.9,0.73,29.0881669,14.2532999999942,0.0,10.4173668,10.4173668,0.0,0.0,0.0,0.0,0.0,0.0,29.0881669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8751.0,Gedved,2003,0.0,615.0,1.888,0.9,0.73,30.5574192,15.189408,0.0,9.7018956,9.7018956,0.0,0.0,0.0,0.0,0.0,0.0,30.5574192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8751.0,Gedved,2004,0.0,615.0,1.888,0.9,0.73,29.957796,14.9148,0.0,10.703178,10.703178,0.0,0.0,0.0,0.0,0.0,0.0,29.957796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8751.0,Gedved,2005,0.0,615.0,1.888,0.9,0.73,27.7564804,10.5549732,0.0,8.812368,8.812368,3.46885,0.0,0.0,0.0,0.0,0.0,24.2876304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8751.0,Gedved,2006,0.0,615.0,1.888,0.9,0.73,16.3081908,8.2116,0.0,5.8969656,5.8969656,0.0,0.0,0.0,0.0,0.0,0.0,16.3081908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8751.0,Gedved,2007,0.0,615.0,1.888,0.9,0.73,16.5911328,8.38728,0.0,6.017724,6.017724,0.0,0.0,0.0,0.0,0.0,0.0,16.5911328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8751.0,Gedved,2008,0.0,615.0,1.888,0.9,0.73,12.6344196,4.3217604,0.0,4.582548,4.582548,0.0,0.0,0.0,0.0,0.0,0.0,12.6344196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8751.0,Gedved,2009,0.0,615.0,1.888,0.9,0.73,14.1860268,5.0150844,0.0,5.133672,5.133672,0.0,0.0,0.0,0.0,0.0,0.0,14.1860268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8751.0,Gedved,2010,0.0,615.0,1.888,0.9,0.73,3.6262908,1.7928,0.0,1.2982896,1.2982896,0.0,0.0,0.0,0.0,0.0,0.0,3.6262908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2820.0,Gentofte,2010,0.0,157.0,25.4,2.257,23.2,39.98636376,36.786,36.786,0.0,0.0,0.0,0.0,0.0,39.98636376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2820.0,Gentofte,2011,0.0,157.0,25.4,2.257,23.2,6.41427444,7.525,7.525,0.0,0.0,0.0,0.0,0.0,6.41427444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2820.0,Gentofte,2012,0.0,157.0,25.4,2.257,23.2,23.69332476,22.842,22.842,0.0,0.0,0.0,0.0,0.0,23.69332476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2820.0,Gentofte,2013,0.0,157.0,25.4,2.17,23.2,6.5968517,6.29,6.29,0.0,0.0,0.0,0.0,0.0,6.5968517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2820.0,Gentofte,2014,0.0,157.0,25.4,2.17,23.2,6.424317,6.167,6.167,0.0,0.0,0.0,0.0,0.0,6.424317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2820.0,Gentofte,2015,0.0,157.0,25.4,2.17,23.2,4.663612941,3.026009,3.026009,0.0,0.0,0.0,0.0,0.0,4.663612941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2820.0,Gentofte,2016,0.0,157.0,25.4,2.17,23.2,3.5213579,3.62,3.62,0.0,0.0,0.0,0.0,0.0,3.5213579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2820.0,Gentofte,2017,0.0,157.0,25.4,2.17,23.2,2.1148952,2.206,2.206,0.0,0.0,0.0,0.0,0.0,2.1148952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6621.0,Gesten,2006,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6621.0,Gesten,2007,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6621.0,Gesten,2008,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6621.0,Gesten,2009,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6621.0,Gesten,2010,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6621.0,Gesten,2011,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6621.0,Gesten,2012,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2000,0.0,430.0,0.0,0.09,0.142,0.6467,0.161,0.0,0.10332,0.10332,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.3267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2001,0.0,430.0,0.0,0.09,0.142,2.45007,1.36,0.0,0.1795392,0.1795392,0.0,1.73007,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2002,0.0,430.0,0.0,0.09,0.142,0.838,0.475199999999808,0.0,0.162,0.162,0.0,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2003,0.0,430.0,0.0,0.09,0.142,0.008326,0.0043199999999982,0.0,0.002664,0.002664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2004,0.0,430.0,0.0,0.09,0.142,0.018,0.009612,0.0,0.005796,0.005796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2005,0.0,430.0,0.0,0.09,0.142,0.384852337539196,0.203971738895774,0.203971738895774,0.123152748012543,0.123152748012543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384852337539196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2006,0.0,430.0,0.0,0.09,0.142,1.18619350969791,0.628682560139894,0.0,0.379581923103332,0.379581923103332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18619350969791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2007,0.0,430.0,0.0,0.09,0.142,0.07576,0.04015,0.0,0.0242424,0.0242424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2008,0.0,430.0,0.0,0.09,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2009,0.0,430.0,0.0,0.09,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2010,0.0,430.0,0.0,0.09,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2011,0.0,430.0,0.0,0.09,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2012,0.0,430.0,0.0,0.09,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2013,0.0,430.0,0.255556,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2014,0.0,430.0,0.255556,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2015,0.0,430.0,0.255556,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2016,0.0,430.0,0.255556,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2017,0.0,430.0,0.255556,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2018,0.0,430.0,0.255556,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2019,0.0,430.0,0.255556,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2020,0.0,430.0,0.255556,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2021,0.0,430.0,0.255556,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2022,0.0,430.0,0.255556,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5854.0,Gislev,2023,0.0,430.0,0.255556,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4532.0,Gislinge,2000,0.0,316.0,1.6,0.17,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4532.0,Gislinge,2001,0.0,316.0,1.6,0.17,0.34,11.213976,0.551303999999777,0.0,1.7771076,1.7141436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.213976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4532.0,Gislinge,2002,0.0,316.0,1.6,0.17,0.34,10.248,0.811418399999672,0.0,1.3169664,1.2358944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4532.0,Gislinge,2003,0.0,316.0,1.6,0.17,0.34,1.483,0.815,0.0,0.444924,0.444924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4532.0,Gislinge,2004,0.0,316.0,1.6,0.17,0.34,2.351,1.1304,0.0,0.7524,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4532.0,Gislinge,2005,0.0,316.0,1.6,0.17,0.34,5.24,2.1132,0.0,1.1952,1.0944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4532.0,Gislinge,2006,0.0,316.0,1.6,0.17,0.34,2.88209248244763,1.52750901569724,0.0,0.92226959438324,0.92226959438324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88209248244763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4532.0,Gislinge,2007,0.0,316.0,1.6,0.17,0.34,2.831355,1.50061815,0.0,0.9060336,0.9060336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.831355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4532.0,Gislinge,2008,0.0,316.0,1.6,0.17,0.34,1.53241875,0.8121819375,0.0,0.490374,0.490374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53241875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4532.0,Gislinge,2009,0.0,316.0,1.6,0.17,0.34,0.95,0.055,0.0,0.2498004,0.2498004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4532.0,Gislinge,2010,0.0,316.0,2.093,0.36,0.555,6.5997298,0.0,0.0,1.936296,1.936296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5997298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4532.0,Gislinge,2011,0.0,316.0,2.093,0.36,0.555,8.96533905510385,0.0,0.0,2.630342556,2.630342556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96533905510385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4532.0,Gislinge,2012,0.0,316.0,0.493,0.19,0.215,9.84659774625,0.0,0.0,3.1509112788,3.1509112788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84659774625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4532.0,Gislinge,2013,0.0,316.0,0.49,0.19,0.22,10.62379879875,0.0,0.0,3.3996156156,3.3996156156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.62379879875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4532.0,Gislinge,2014,0.0,316.0,0.49,0.19,0.22,13.24570199625,0.0,0.0,4.2386246388,4.2386246388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.24570199625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4532.0,Gislinge,2015,0.0,316.0,0.49,0.19,0.22,11.556,0.0,0.0,3.69792,3.69792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
