vaerk_id,forsyid,vrkanl_ny,vaerk_navn,aar,vaerk_postnr,vaerk_postdistrikt,vaerk_kommune,fv_net,fv_net_navn,selskab_id,cvr,selskab_navn,kvoteaktivitet,vrktypeid,vrktypenavn,anlaeg_navn,anlaegstype_navn,DB07,NR117,aktoer,idriftdato,skrotdato,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,andel_varmelev,andel_el,andel_process,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ
1215,00000017,1215-1,Filadelfia,2021,4293,Dianalund,340,0,0,1284,64723413,Filadelfia,0.0,LO,Lokalt værk,Filadelfia,Forbrændingsmotor,861000.0,860010.0,pev,1993-08-11,00:00:00,2.97,1.03,1.7,0.3322836,0.172368,0.0,0.1097172,0.1097172,0.0,0.7406311958,0.2593688042,0.0,0.0,0.0,0.0,0.0,0.0,0.3322836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,00000017,1215-1,Filadelfia,2022,4293,Dianalund,340,0,0,1284,64723413,Filadelfia,0.0,LO,Lokalt værk,Filadelfia,Forbrændingsmotor,861000.0,860010.0,pev,1993-08-11,00:00:00,2.97,1.03,1.7,1.1669328,0.610272,0.0,0.3934188,0.3872700000000001,0.0,0.7385145057,0.2614854943,0.0,0.0,0.0,0.0,0.0,0.0,1.1669328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,00000017,1215-1,Filadelfia,2023,4293,Dianalund,340,0,0,1284,64723413,Filadelfia,,LO,Lokalt værk,Filadelfia,Forbrændingsmotor,861000.0,860010.0,pev,1993-08-11,00:00:00,2.97,1.03,1.7,0.136224,0.0693,0.0,0.0460079999999999,0.04536,0.0,0.7456395349,0.2543604651,0.0,0.0,0.0,0.0,0.0,0.0,0.136224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,62749814,1583-1,Fladder Danmark,2021,6823,Ansager,573,0,0,1602,87417115,FLADDER DANMARK A/S,0.0,ER,Erhvervsværk,Motor,Forbrændingsmotor,721900.0,720002.0,pev,2001-06-07,00:00:00,0.25,0.04,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,62749814,1583-1,Fladder Danmark,2022,6823,Ansager,573,0,0,1602,87417115,FLADDER DANMARK A/S,0.0,ER,Erhvervsværk,Motor,Forbrændingsmotor,721900.0,720002.0,pev,2001-06-07,00:00:00,0.25,0.04,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,62749814,1583-1,Fladder Danmark,2023,6823,Ansager,573,0,0,1602,87417115,FLADDER DANMARK A/S,,ER,Erhvervsværk,Motor,Forbrændingsmotor,721900.0,720002.0,pev,2001-06-07,00:00:00,0.25,0.04,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,69995713,2020-2,Fladså Losseplads,2021,4700,Næstved,370,0,0,1542,25024737,DEPONIGAS ApS,0.0,LO,Lokalt værk,Motorgeneratoranlnæg,Forbrændingsmotor,382110.0,383900.0,pel,2016-03-01,00:00:00,0.12,0.04,0.0,1.1477,0.0,0.0,0.3672,0.3672,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,69995713,2020-2,Fladså Losseplads,2022,4700,Næstved,370,0,0,1542,25024737,DEPONIGAS ApS,0.0,LO,Lokalt værk,Motorgeneratoranlnæg,Forbrændingsmotor,382110.0,383900.0,pel,2016-03-01,00:00:00,0.12,0.04,0.0,1.451208,0.0,0.0,0.4644,0.4644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.451208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,69995713,2020-2,Fladså Losseplads,2023,4700,Næstved,370,0,0,1542,25024737,DEPONIGAS ApS,,LO,Lokalt værk,Motorgeneratoranlnæg,Forbrændingsmotor,382110.0,383900.0,pel,2016-03-01,00:00:00,0.12,0.04,0.0,1.102298,0.0,0.0,0.3528,0.3528,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.102298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,25215680,909-1,Flintemarken,2021,2950,Vedbæk,230,0,0,1810,25580230,E.ON PRODUKTION DANMARK A/S,0.0,LO,Lokalt værk,-,Forbrændingsmotor,351100.0,350010.0,kvt,1993-06-07,00:00:00,0.89,0.29,0.47,4.965787728,2.65806,0.0,1.2996,1.2996,0.267637296,0.732362704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.965787728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,25215680,909-1,Flintemarken,2022,2950,Vedbæk,230,0,0,1810,25580230,E.ON PRODUKTION DANMARK A/S,0.0,LO,Lokalt værk,-,Forbrændingsmotor,351100.0,350010.0,kvt,1993-06-07,00:00:00,0.89,0.29,0.47,2.8256976,1.4796,0.0,0.8802000000000001,0.8802000000000001,0.261811455,0.738188545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8256976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,25215680,909-1,Flintemarken,2023,2950,Vedbæk,230,0,0,1810,25580230,E.ON PRODUKTION DANMARK A/S,,LO,Lokalt værk,-,Forbrændingsmotor,351100.0,350010.0,kvt,1993-06-07,00:00:00,0.89,0.29,0.47,0.8645076,0.43416,0.0,0.2628,0.2628,0.2511024773,0.7488975227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8645076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,27736904,1475-1,Forlev miljøanlæg,2021,4241,Vemmelev,330,0,0,241,65278316,I/S AffaldPlus,0.0,LO,Lokalt værk,Gasmotor - deponigas,Forbrændingsmotor,382110.0,383900.0,pel,1998-09-08,00:00:00,0.89,0.31,0.0,3.516654,0.0,0.0,0.6357528000000001,0.6357528000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.516654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,27736904,1475-1,Forlev miljøanlæg,2022,4241,Vemmelev,330,0,0,241,65278316,I/S AffaldPlus,0.0,LO,Lokalt værk,Gasmotor - deponigas,Forbrændingsmotor,382110.0,383900.0,pel,1998-09-08,00:00:00,0.89,0.31,0.0,2.508219,0.0,0.0,0.67644,0.67644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.508219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,27736904,1475-1,Forlev miljøanlæg,2023,4241,Vemmelev,330,0,0,241,65278316,I/S AffaldPlus,,LO,Lokalt værk,Gasmotor - deponigas,Forbrændingsmotor,382110.0,383900.0,pel,1998-09-08,00:00:00,0.89,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,64761919,1548-1,Forsyningsvirksomheden Grønhøj Strand,2021,9480,Løkken,849,0,0,1553,11372732,FORSYNINGSVIRKSOMHEDEN GRØNHØJ STRAND A/S,0.0,LO,Lokalt værk,Forbrændingsmotor,Forbrændingsmotor,351100.0,350010.0,kvt,1999-04-07,2021-12-31 00:00:00,1.8,0.55,1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,64761919,1548-1,Forsyningsvirksomheden Grønhøj Strand,2022,9480,Løkken,849,0,0,1553,11372732,FORSYNINGSVIRKSOMHEDEN GRØNHØJ STRAND A/S,0.0,LO,Lokalt værk,Forbrændingsmotor,Forbrændingsmotor,351100.0,350010.0,kvt,1999-04-07,2021-12-31 00:00:00,1.8,0.55,1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,64761919,1548-1,Forsyningsvirksomheden Grønhøj Strand,2023,9480,Løkken,849,0,0,1553,11372732,FORSYNINGSVIRKSOMHEDEN GRØNHØJ STRAND A/S,,LO,Lokalt værk,Forbrændingsmotor,Forbrændingsmotor,351100.0,350010.0,kvt,1999-04-07,2021-12-31 00:00:00,1.8,0.55,1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2351,00000009,2351-1,Friland Årslev ApS,2021,5792,Årslev,430,0,0,2352,30079566,FRILAND ÅRSLEV ApS,0.0,ER,Erhvervsværk,Gasturbine,Gasturbine,16100.0,10000.0,pev,1996-10-22,00:00:00,1.9,0.736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2351,00000009,2351-1,Friland Årslev ApS,2022,5792,Årslev,430,0,0,2352,30079566,FRILAND ÅRSLEV ApS,0.0,ER,Erhvervsværk,Gasturbine,Gasturbine,16100.0,10000.0,pev,1996-10-22,00:00:00,1.9,0.736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2351,00000009,2351-1,Friland Årslev ApS,2023,5792,Årslev,430,0,0,2352,30079566,FRILAND ÅRSLEV ApS,,ER,Erhvervsværk,Gasturbine,Gasturbine,16100.0,10000.0,pev,1996-10-22,00:00:00,1.9,0.736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2148,,2148-1,Fynslundskolen,2021,6064,Jordrup,621,0,0,1262,29189897,Kolding kommune,0.0,LO,Lokalt værk,Fynslundskolen KV,Forbrændingsmotor,841100.0,840010.0,pev,2013-01-01,00:00:00,0.045,0.015,0.03,0.0359964,0.01944,0.0,0.0108,0.0108,0.0,0.7299729973,0.2700270027,0.0,0.0,0.0,0.0,0.0,0.0,0.0359964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2148,,2148-1,Fynslundskolen,2022,6064,Jordrup,621,0,0,1262,29189897,Kolding kommune,0.0,LO,Lokalt værk,Fynslundskolen KV,Forbrændingsmotor,841100.0,840010.0,pev,2013-01-01,00:00:00,0.045,0.015,0.03,0.0241164,0.01296,0.0,0.0072,0.0072,0.0,0.7313031796,0.2686968204,0.0,0.0,0.0,0.0,0.0,0.0,0.0241164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2148,,2148-1,Fynslundskolen,2023,6064,Jordrup,621,0,0,1262,29189897,Kolding kommune,,LO,Lokalt værk,Fynslundskolen KV,Forbrændingsmotor,841100.0,840010.0,pev,2013-01-01,00:00:00,0.045,0.015,0.03,0.0241164,0.01296,0.0,0.0072,0.0072,0.0,0.7313031796,0.2686968204,0.0,0.0,0.0,0.0,0.0,0.0,0.0241164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,31157439,1859-1,GFE Krogenskær,2021,9700,Brønderslev,810,0,0,1762,26931460,GFE KROGENSKÆR P/S,0.0,ER,Erhvervsværk,-,Forbrændingsmotor,352100.0,350020.0,kvt,2004-04-21,00:00:00,3.72,1.42,1.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,31157439,1859-1,GFE Krogenskær,2022,9700,Brønderslev,810,0,0,1762,26931460,GFE KROGENSKÆR P/S,0.0,ER,Erhvervsværk,-,Forbrændingsmotor,352100.0,350020.0,kvt,2004-04-21,00:00:00,3.72,1.42,1.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,31157439,1859-1,GFE Krogenskær,2023,9700,Brønderslev,810,0,0,1762,26931460,GFE KROGENSKÆR P/S,,ER,Erhvervsværk,-,Forbrændingsmotor,352100.0,350020.0,kvt,2004-04-21,00:00:00,3.72,1.42,1.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,25387910,1295-1,Gartner Offer Madsen ApS,2021,5620,Glamsbjerg,420,0,0,1334,17968971,OFFER MADSEN A/S,0.0,ER,Erhvervsværk,KV-1,Forbrændingsmotor,11300.0,10000.0,pev,1996-01-01,00:00:00,4.88,1.84,2.4,3.4493184,1.7532,0.0,1.31976,1.31976,0.0,0.7459351117999999,0.2540648882,0.0,0.0,0.0,0.0,0.0,0.0,3.4493184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,25387910,1295-1,Gartner Offer Madsen ApS,2022,5620,Glamsbjerg,420,0,0,1334,17968971,OFFER MADSEN A/S,0.0,ER,Erhvervsværk,KV-1,Forbrændingsmotor,11300.0,10000.0,pev,1996-01-01,00:00:00,4.88,1.84,2.4,2.3353308,1.1484,0.0,0.8964000000000001,0.8964000000000001,0.0,0.75379311875,0.24620688125,0.0,0.0,0.0,0.0,0.0,0.0,2.3353308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,25387910,1295-1,Gartner Offer Madsen ApS,2023,5620,Glamsbjerg,420,0,0,1334,17968971,OFFER MADSEN A/S,,ER,Erhvervsværk,KV-1,Forbrændingsmotor,11300.0,10000.0,pev,1996-01-01,00:00:00,4.88,1.84,2.4,1.4195808,0.6948000000000001,0.0,0.54,0.54,0.0,0.7521339583,0.2478660416999999,0.0,0.0,0.0,0.0,0.0,0.0,1.4195808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,32476813,1615-1,Gartneriet Bjarne Nicolajsen,2021,5856,Ryslinge,430,0,0,1334,17968971,OFFER MADSEN A/S,0.0,ER,Erhvervsværk,Motor 1,Forbrændingsmotor,13000.0,10000.0,pev,2002-11-01,00:00:00,2.2,0.84,1.0,0.00891,0.00432,0.0,0.0036,0.0036,0.0,0.7575757576,0.2424242424,0.0,0.0,0.0,0.0,0.0,0.0,0.00891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,32476813,1615-1,Gartneriet Bjarne Nicolajsen,2022,5856,Ryslinge,430,0,0,1334,17968971,OFFER MADSEN A/S,0.0,ER,Erhvervsværk,Motor 1,Forbrændingsmotor,13000.0,10000.0,pev,2002-11-01,00:00:00,2.2,0.84,1.0,0.02673,0.01296,0.0,0.0108,0.0108,0.0,0.7575757576,0.2424242424,0.0,0.0,0.0,0.0,0.0,0.0,0.02673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,32476813,1615-1,Gartneriet Bjarne Nicolajsen,2023,5856,Ryslinge,430,0,0,1334,17968971,OFFER MADSEN A/S,,ER,Erhvervsværk,Motor 1,Forbrændingsmotor,13000.0,10000.0,pev,2002-11-01,00:00:00,2.2,0.84,1.0,0.16929,0.0828,0.0,0.0684,0.0684,0.0,0.7554492291,0.2445507709,0.0,0.0,0.0,0.0,0.0,0.0,0.16929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,32077404,1276-1,Gartneriet Ellelund I/S,2021,5550,Langeskov,440,0,0,1318,19416801,GARTNERIET ELLELUND I/S,0.0,ER,Erhvervsværk,Jenbacher 922,Forbrændingsmotor,13000.0,10000.0,pev,1996-11-26,00:00:00,2.42,0.92,2.0,5.4823824,2.90556,0.0,1.9188,1.9188,0.0,0.7350093638,0.2649906362,0.0,0.0,0.0,0.0,0.0,0.0,5.482382400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,32077404,1276-1,Gartneriet Ellelund I/S,2022,5550,Langeskov,440,0,0,1318,19416801,GARTNERIET ELLELUND I/S,0.0,ER,Erhvervsværk,Jenbacher 922,Forbrændingsmotor,13000.0,10000.0,pev,1996-11-26,00:00:00,2.42,0.92,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,32077404,1276-1,Gartneriet Ellelund I/S,2023,5550,Langeskov,440,0,0,1318,19416801,GARTNERIET ELLELUND I/S,,ER,Erhvervsværk,Jenbacher 922,Forbrændingsmotor,13000.0,10000.0,pev,1996-11-26,00:00:00,2.42,0.92,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,00000009,1110-1,Gartneriet NORDFYN ApS,2021,5450,Otterup,480,0,0,1185,27521002,GARTNERIET NORDFYN ApS,0.0,ER,Erhvervsværk,Kraftvarmeværk,Forbrændingsmotor,13000.0,10000.0,pev,1996-01-01,00:00:00,5.4,2.07,3.31,14.7744036,6.6006,0.0,5.2866,5.2866,0.0,0.7766204248,0.2233795752,0.0,0.0,0.0,0.0,0.0,0.0,14.7744036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,00000009,1110-1,Gartneriet NORDFYN ApS,2022,5450,Otterup,480,0,0,1185,27521002,GARTNERIET NORDFYN ApS,0.0,ER,Erhvervsværk,Kraftvarmeværk,Forbrændingsmotor,13000.0,10000.0,pev,1996-01-01,00:00:00,5.4,2.07,3.31,9.3037032,3.546,0.0,3.33504,3.33504,0.0,0.8094307222,0.1905692778,0.0,0.0,0.0,0.0,0.0,0.0,9.3037032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,00000009,1110-1,Gartneriet NORDFYN ApS,2023,5450,Otterup,480,0,0,1185,27521002,GARTNERIET NORDFYN ApS,,ER,Erhvervsværk,Kraftvarmeværk,Forbrændingsmotor,13000.0,10000.0,pev,1996-01-01,00:00:00,5.4,2.07,3.31,11.1353616,4.2408,0.0,4.0248,4.0248,0.0,0.8095796009,0.1904203991,0.0,0.0,0.0,0.0,0.0,0.0,11.1353616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,14898018,1474-1,Gartneriet Regnemark I/S,2021,4140,Borup,259,0,0,1481,19244547,NIELS MØLLER RASMUSSENS GARTNERIER I/S REGNEMARK,0.0,ER,Erhvervsværk,Kraftvarmeværket,Forbrændingsmotor,11300.0,10000.0,pev,1997-10-15,00:00:00,19.7,3.14,15.52,59.9370156,45.378144,0.0,9.652788,9.6489288,0.0,0.2570157826666666,0.7429842173333334,0.0,0.0,0.0,0.0,0.0,0.0,59.9370156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,14898018,1474-1,Gartneriet Regnemark I/S,2022,4140,Borup,259,0,0,1481,19244547,NIELS MØLLER RASMUSSENS GARTNERIER I/S REGNEMARK,0.0,ER,Erhvervsværk,Kraftvarmeværket,Forbrændingsmotor,11300.0,10000.0,pev,1997-10-15,00:00:00,19.7,3.14,15.52,36.412002,23.1354,0.0,9.159480000000002,9.155880000000002,0.0,0.2556726977333333,0.7443273022666667,0.0,0.0,0.0,0.0,0.0,0.0,36.412002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,14898018,1474-1,Gartneriet Regnemark I/S,2023,4140,Borup,259,0,0,1481,19244547,NIELS MØLLER RASMUSSENS GARTNERIER I/S REGNEMARK,,ER,Erhvervsværk,Kraftvarmeværket,Forbrændingsmotor,11300.0,10000.0,pev,1997-10-15,00:00:00,8.2,3.14,4.02,11.4070572,5.059044,0.0,4.135708800000001,4.1340564,0.0,0.7782493806,0.2217506194,0.0,0.0,0.0,0.0,0.0,0.0,11.4070572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,00000009,1085-1,Gartneriet Rosborg Bellinge A/S,2021,5250,Odense SV,461,0,0,1159,78591617,Rosborg Foods A/S,0.0,ER,Erhvervsværk,ULSTEIN MOTOR,Forbrændingsmotor,11300.0,10000.0,pev,1995-11-17,00:00:00,8.19,3.06,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,00000009,1085-1,Gartneriet Rosborg Bellinge A/S,2022,5250,Odense SV,461,0,0,1159,78591617,Rosborg Foods A/S,0.0,ER,Erhvervsværk,ULSTEIN MOTOR,Forbrændingsmotor,11300.0,10000.0,pev,1995-11-17,00:00:00,8.19,3.06,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,00000009,1085-1,Gartneriet Rosborg Bellinge A/S,2023,5250,Odense SV,461,0,0,1159,78591617,Rosborg Foods A/S,,ER,Erhvervsværk,ULSTEIN MOTOR,Forbrændingsmotor,11300.0,10000.0,pev,1995-11-17,00:00:00,8.19,3.06,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,32077404,1420-1,Gartneriet Skovlunden,2021,5300,Kerteminde,440,0,0,2158,33953267,GARTNERIET SKOVLUNDEN ApS,0.0,ER,Erhvervsværk,Hundslev,Forbrændingsmotor,11900.0,10000.0,pev,1997-06-01,00:00:00,4.1,1.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,32077404,1420-1,Gartneriet Skovlunden,2022,5300,Kerteminde,440,0,0,2158,33953267,GARTNERIET SKOVLUNDEN ApS,0.0,ER,Erhvervsværk,Hundslev,Forbrændingsmotor,11900.0,10000.0,pev,1997-06-01,00:00:00,4.1,1.6,1.9,0.01881,0.00936,0.0,0.0072,0.0072,0.0,0.7511961722,0.2488038278,0.0,0.0,0.0,0.0,0.0,0.0,0.01881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,32077404,1420-1,Gartneriet Skovlunden,2023,5300,Kerteminde,440,0,0,2158,33953267,GARTNERIET SKOVLUNDEN ApS,,ER,Erhvervsværk,Hundslev,Forbrændingsmotor,11900.0,10000.0,pev,1997-06-01,00:00:00,4.1,1.6,1.9,0.0093852,0.00468,0.0,0.0036,0.0036,0.0,0.7506712697,0.2493287303,0.0,0.0,0.0,0.0,0.0,0.0,0.0093852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,00000009,2350-1,Gartneriet Thorplund A/S,2021,5220,Odense SØ,461,0,0,2351,52303710,GARTNERIET THORUPLUND A/S. FRAUGDE,0.0,ER,Erhvervsværk,Motor 1,Forbrændingsmotor,13000.0,10000.0,pev,1997-03-01,00:00:00,2.75,1.037,1.5,0.0205128,0.0108,0.0,0.0072,0.0072,0.0,0.7367497367,0.2632502633,0.0,0.0,0.0,0.0,0.0,0.0,0.0205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,00000009,2350-1,Gartneriet Thorplund A/S,2022,5220,Odense SØ,461,0,0,2351,52303710,GARTNERIET THORUPLUND A/S. FRAUGDE,0.0,ER,Erhvervsværk,Motor 1,Forbrændingsmotor,13000.0,10000.0,pev,1997-03-01,00:00:00,2.75,1.037,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,00000009,2350-1,Gartneriet Thorplund A/S,2023,5220,Odense SØ,461,0,0,2351,52303710,GARTNERIET THORUPLUND A/S. FRAUGDE,,ER,Erhvervsværk,Motor 1,Forbrændingsmotor,13000.0,10000.0,pev,1997-03-01,00:00:00,2.75,1.037,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,43384414,1233-1,Gartnernes varmeforsyning i Vemmedrup ApS,2021,4632,Bjæverskov,259,0,0,1192,18071495,GARTNERNES VARMEFORSYNING I VEMMEDRUP ApS,0.0,ER,Erhvervsværk,Kraftvarmeværket,Forbrændingsmotor,11100.0,10000.0,pev,1997-01-01,00:00:00,17.4,6.2,10.0,36.5149224,28.267200000000003,0.0,6.4872,6.3108,0.0,0.385060766,0.614939234,0.0,0.0,0.0,0.0,0.0,0.0,36.5149224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
