fv_net_navn,forsyid,aar,vaerk_kommune,kvoteaktivitet,DB07,NR117,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,andel_varmelev,andel_el,andel_process,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ,vaerk_id,vrkanl_ny,vaerk_navn,vaerk_postnr,vaerk_postdistrikt,fv_net,selskab_id,cvr,selskab_navn,vrktypeid,vrktypenavn,anlaeg_navn,anlaegstype_navn,aktoer,idriftdato,skrotdato
Århus Fjernvarme,00000000,2000,259.0,0.0,11300.0,10000.0,2101.974,596.017,781.482,18711.291674091968,5115.98565039904,3960.9343399992113,6355.8705564,6004.489903199999,0.6662349015238188,0.2888839778206134,0.0448811206555677,9069.913,865.6682000000001,4.399,27.161200992,0.0,0.0,6438.5723576,626.75,187.17706550000003,310.657,58.696,938.4402,76.60625,0.0,104.0903999999689,0.0,3.161,0.0,0.0,0.0,0,0,0.0,0,206.0,0.0,0.0,0,ER,Erhvervsværk,0,Forbrændingsmotor,pev,0,2012-04-01
Århus Fjernvarme,00000000,2001,259.0,0.0,11300.0,10000.0,2113.089,600.019,783.413,15876.458647365002,5688.295442998949,4276.2569271991415,5067.3529224,4817.073265200001,0.6662680280158224,0.2934054919406472,0.0403264800435303,5913.3775000000005,389.1519,4.4,30.635271924,0.0,0.0,6824.490458271,633.066,244.84631717,321.385,81.294,1249.4099,96.4775,0.0,84.9708,0.0,2.954,0.0,0.0,0.0,0,0,0.0,0,206.0,0.0,0.0,0,ER,Erhvervsværk,0,Forbrændingsmotor,pev,0,2012-04-01
Århus Fjernvarme,00000000,2002,230.0,0.0,842200.0,840022.0,2163.575,608.9705,820.05,19063.029338048,5748.537760399024,4176.138209199259,6416.2670256,6057.5863392,0.6381798298038326,0.2987865288567284,0.0630336413394389,9084.434,443.386,3.562,32.722657368,0.0,0.0,6807.88905488,662.592,252.1835258,323.722,177.8925,1062.9208,85.4392,0.0,84.124,0.0,2.684,0.0,0.0,0.0,0,0,0.0,0,206.0,0.0,0.0,0,LO,Lokalt værk,0,Forbrændingsmotor,pev,0,2012-04-01
Århus Fjernvarme,00000000,2003,230.0,0.0,842200.0,840022.0,2190.18,609.4805,840.885,29507.648668894144,5860.016431999802,4413.435431599839,10502.17224967437,9832.51939447437,0.6461961982358866,0.2888613268654212,0.0649424748986922,19501.716376,533.6659128,1.08,32.84590508,0.0,0.0,6617.05751724,632.3415,382.1276501,332.85400000000004,74.19409999999999,1182.497,107.91025,0.0,106.992,0.0,2.3664576741412247,0.0,0.0,0.0,0,0,0.0,0,206.0,0.0,0.0,0,LO,Lokalt værk,0,Forbrændingsmotor,pev,0,2012-04-01
Århus Fjernvarme,00000000,2004,230.0,0.0,842200.0,840022.0,2215.086,616.1625,857.144,19071.569834424,5877.750711452389,4403.486418,6341.719669742461,5910.479629742461,0.6397232593673363,0.2980765175856771,0.0622002230469864,9137.697,587.350022,0.0,69.998808208,0.0,0.0,6399.1856816,615.2579999999999,431.2033750109992,341.444,75.5026,1181.569,214.231,0.2732,17.1,0.0,2.725731378,0.0,0.0,0.0,0,0,0.0,0,206.0,0.0,0.0,0,LO,Lokalt værk,0,Forbrændingsmotor,pev,0,2012-06-01
Århus Fjernvarme,00000000,2005,230.0,0.0,842200.0,840022.0,2225.396,609.7295,855.594,15280.88892010778,5708.161961451314,4460.376220151314,4757.823439179561,4472.334525579562,0.622596787458004,0.2915929676023016,0.0858102449396944,6267.879000000001,594.916,0.0,53.27616347000001,0.0,0.0,5459.29104178,657.9615,399.44644624603154,353.8775,132.2344,815.397,544.3506,0.573,0.0,0.0,1.6862686117485166,0.0,0.0,0.0,0,0,0.0,0,206.0,0.0,0.0,0,LO,Lokalt værk,0,Forbrændingsmotor,pev,0,2012-06-01
Århus Fjernvarme,00000000,2006,230.0,0.0,842200.0,840022.0,2287.279,630.833,860.251,25702.56984906214,5664.300231784578,4478.054793843504,8848.049398096293,8276.093954896292,0.6248760047117513,0.2856440763149391,0.0894799189733095,17258.478304363252,453.3928775258786,0.0,43.935501416,0.0,0.0,4792.1199416,848.5155,428.6898507981648,336.9715,153.7344,903.0063,480.72143,0.7384949999999999,0.0,0.0,2.2657483589259977,0.0,0.0,0.0,0,0,0.0,0,206.0,0.0,0.0,0,LO,Lokalt værk,0,Forbrændingsmotor,pev,0,2012-06-01
Århus Fjernvarme,00000000,2007,230.0,0.0,842200.0,840022.0,2289.464,629.2850000000001,863.243,17532.51564609528,5534.750281174687,4341.691897501462,5399.0520116868,5086.2724232868,0.6428291389151499,0.2804480586845083,0.0767228024003417,9361.7896,578.513,3.8596,116.65794506,0.0,0.0,4157.22416696,865.788,489.40532169367646,357.0335,160.65079,949.0467,466.9285775,23.1525376,0.0,0.0,2.4659072816000003,0.0,0.0,0.0,0,0,0.0,0,206.0,0.0,0.0,0,LO,Lokalt værk,0,Forbrændingsmotor,pev,0,2012-06-01
Århus Fjernvarme,00000000,2008,230.0,0.0,842200.0,840022.0,2286.141,630.775,858.374,13746.069164834962,5287.102316957938,4260.419408,3921.66721075,3696.35830915,0.6461893453242998,0.2867344034742352,0.0670762512014649,5976.3790485,443.64,2.9252904,109.50341378,0.0,0.0,3834.32055696,871.815,452.89519154816185,354.86875,267.48971,837.4002,555.8603925,28.43627725,0.0,0.0972,1.2393418968,0.0,0.0,0.0,0,0,0.0,0,206.0,0.0,0.0,0,LO,Lokalt værk,0,Forbrændingsmotor,pev,0,2012-06-01
Århus Fjernvarme,00000000,2009,230.0,0.0,842200.0,840022.0,2286.9235,630.1775,860.866,9486.90643443494,5095.222060885826,4239.728029188076,2259.515904552,2023.795435752,0.6448633141889416,0.2891718687010232,0.0659648171100352,1669.43787589385,916.469923573508,1.9669536,32.971237936,0.0,0.0,3409.036582,802.452,547.5549315455883,369.3535,305.70954,822.0635050000001,560.3482475,46.99125925,0.0,0.0936,2.079278136,0.378,0.0,0.0,0,0,0.0,0,206.0,0.0,0.0,0,LO,Lokalt værk,0,Forbrændingsmotor,pev,0,2012-06-01
Århus Fjernvarme,00000000,2010,230.0,0.0,842200.0,840022.0,2314.7575,633.3494999999999,880.124,10326.607290800204,5935.161014683147,4805.935853181572,2287.9526640228,2149.6763004228,0.6508395126995735,0.2940448465656513,0.0551156407347751,133.9885845,2168.995418872588,3.3294044,49.22048353641857,0.0,0.0,4123.3392344,715.617,654.2462940216176,482.4752,343.69166,945.583158,677.2403475,24.522877150000003,0.0,0.0,2.340605286,2.0174760000000003,0.0,0.0,0,0,0.0,0,206.0,0.0,0.0,0,LO,Lokalt værk,0,Forbrændingsmotor,pev,0,2012-06-01
Århus Fjernvarme,00000000,2011,230.0,0.0,842200.0,840022.0,2306.8963,635.722,874.416,7625.721750016447,5232.70861615755,4166.164362280675,1476.603051732,1378.734669612,0.6327173162836831,0.31251957161664,0.0547631120996768,81.9096185,453.83143201635295,5.5740688,32.034239866,0.0,0.0,3332.827666173651,791.9625000000001,669.0410399244438,446.61315,299.53854,869.020358,626.9410075,3.8102498,0.0,0.1349496,2.300689836,10.18224,0.0,0.0,0,0,0.0,0,206.0,0.0,0.0,0,LO,Lokalt værk,0,Forbrændingsmotor,pev,0,2012-06-01
Århus Fjernvarme,00000000,2012,230.0,0.0,842200.0,840022.0,2311.1263,634.171,881.666,6300.325344599505,4624.389988631969,4204.96141543948,1103.2722134241408,1096.452733424141,0.6418551857225515,0.3039221229753254,0.0542226913021231,103.961302,257.89699745,6.6659192,28.677822796,0.0,0.0,2780.369578,737.3205,659.9876792617647,420.5776,297.92172,206.8052,773.2656324999999,4.152,0.0,0.859041648,2.5120621437408,19.3522896,0.0,0.0,0,0,0.0,0,206.0,0.0,0.0,0,LO,Lokalt værk,0,Forbrændingsmotor,pev,0,2012-06-01
Hillerød-Farum-Værløse,00000000,2013,259.0,0.0,11300.0,10000.0,1498.190333,494.318,265.5546,2030.503465611418,1348.6692785255875,1142.39992604,428.4206141472,425.2737497472,0.634001881068183,0.3270437639611638,0.038954354970653,95.0926,2.264205,0.0,19.64429939,0.0,0.0,947.74195985,0.0,563.6855992918181,116.464,54.28863,139.21699999999998,31.23715,0.0,50.1984,7.55676,2.0112620796000003,1.1016,0.0,0.0,0,0,0.0,0,206.0,0.0,0.0,0,ER,Erhvervsværk,0,Forbrændingsmotor,pev,1959-12-01,2021-12-31
Hillerød-Farum-Værløse,00000000,2014,259.0,0.0,11300.0,10000.0,1504.9813330000002,493.096,272.5666,1851.3577757747291,1309.8942443143874,1044.8000748,348.1458296004,347.4864788004,0.5876561820183424,0.3477943341603643,0.0645494838212932,78.81365,1.0569,0.0,17.39989208,0.0,0.0,752.03051436,0.0,602.6698676335295,137.141,52.90844,121.04,17.8269,0.0,58.1724,8.180784000000001,1.6370277012,2.4804,0.0,0.0,0,0,0.0,0,206.0,0.0,0.0,0,ER,Erhvervsværk,0,Forbrændingsmotor,pev,1959-12-01,2021-12-31
Hillerød-Farum-Værløse,00000000,2015,259.0,0.0,11300.0,10000.0,1503.424666,493.2960000000001,271.4166,1975.6564979038824,1398.31316395,1083.862644,349.83554904,341.8219296,0.6073244598348813,0.3359191988904715,0.0567563412746471,87.609,3.44361492,0.0,3.55188327,0.0,0.0,749.242000008,0.0,716.1491997058824,146.6965,43.515744,124.925,22.0178,0.0,59.083,7.689996,2.22516,9.5076,0.0,0.0,0,0,0.0,0,206.0,0.0,0.0,0,ER,Erhvervsværk,0,Forbrændingsmotor,pev,1959-12-01,2021-12-31
Hillerød-Farum-Værløse,00000000,2016,259.0,0.0,11300.0,10000.0,1518.406666,492.883,287.4776,1758.451641903412,1339.396637,1095.925658,268.2391644,267.7859244,0.6577920204451587,0.3187967232592865,0.0234112562955546,49.91275,3.10508454,0.0,7.396071170000001,0.0,0.0,577.443680064,0.0,634.7231333294119,151.46699999999998,39.353621,182.4,44.277975,0.0,45.27,17.49222,2.277,3.3331068,0.0,0.0,0,0,0.0,0,206.0,0.0,0.0,0,ER,Erhvervsværk,0,Forbrændingsmotor,pev,1959-12-01,2021-12-31
Hillerød-Farum-Værløse,00000000,2017,259.0,0.0,11300.0,10000.0,466.836666,98.56,313.4676,1801.030791086,1393.658288,1158.106504,267.1907976,265.4933976,0.6628928787388801,0.3079764058160613,0.0291307154450585,109.5245,1.07316,0.0,7.37466143,0.0,0.0,507.060700956,0.0,604.4240222000001,127.2008,113.389357,154.9325,48.0055295,0.0,47.884,73.79603999999999,2.38392,3.9816,0.0,0.0,0,0,0.0,0,206.0,0.0,0.0,0,ER,Erhvervsværk,0,Forbrændingsmotor,pev,1959-12-01,2021-12-31
Hillerød-Farum-Værløse,00000000,2018,259.0,0.0,11300.0,10000.0,470.336666,97.142,318.1476,1926.016704768,1394.0825628,1175.209878,325.926475488,325.714075488,0.6569298675196295,0.2948036440051634,0.0482664884752071,110.081,1.58535,0.0,8.82645967,0.0,0.0,485.825953536,0.0,679.2942954,127.851955,187.899633,139.9125,45.94415,0.0,47.3976,85.841478,2.089530162,3.4668,0.0,0.0,0,0,0.0,0,206.0,0.0,0.0,0,ER,Erhvervsværk,0,Forbrændingsmotor,pev,1959-12-01,2021-12-31
Hillerød-Farum-Værløse,00000000,2019,259.0,0.0,11300.0,10000.0,266.815666,73.717,147.5736,1200.7465609912,803.5365729600001,538.3691532,280.1207592868131,279.9484236868131,0.5616862381577045,0.3624651107033772,0.0758486511389183,43.3063,0.813,0.0,8.41505747,0.0,0.0,154.307962584,0.0,708.52820123,110.3533,137.29485000000005,0.0,27.96815,0.0,0.0,8.197095599999999,1.5626441052,0.0,0.0,0.0,0,0,0.0,0,18.0,0.0,0.0,0,ER,Erhvervsværk,0,Forbrændingsmotor,pev,1960-01-01,2023-05-04
Hillerød-Farum-Værløse,00000000,2020,259.0,0.0,11300.0,10000.0,251.945666,70.21699999999998,138.1336,1129.6792094196,737.5838744,501.6783188,265.7922588,265.626288,0.5809583464116331,0.3318201263088714,0.0872215272794954,12.46825,0.813,0.0,8.24095315,0.0,0.0,142.22087154,0.0,669.59150333,86.00999999999999,153.03162300000002,0.0,45.822,0.0,0.0,8.7174,1.8852084,0.8784,0.0,0.0,0,0,0.0,0,18.0,0.0,0.0,0,ER,Erhvervsværk,0,Forbrændingsmotor,pev,1960-01-01,2023-05-04
Hillerød-Farum-Værløse,00000000,2021,510.0,0.0,852010.0,850010.0,245.995333,66.204,138.5036,1113.688754122,727.761338,527.181938,239.9309676,239.9309676,0.3787395395309216,0.4949067841953137,0.1263536762737647,48.6275,0.108,0.0,7.98254567,0.0,0.0,140.184826452,0.0,575.601954,101.8887,181.252988,0.0,45.5434,0.0,0.0,7.60284,1.5984,1.2672,2.0304,0.0,0,0,0.0,0,18.0,0.0,0.0,0,LO,Lokalt værk,0,Forbrændingsmotor,pev,1960-01-01,2023-05-04 00:00:00
Hillerød-Farum-Værløse,00000000,2022,510.0,0.0,852010.0,850010.0,236.270333,64.38,130.3036,929.514989632,609.6160512,456.1336512,217.1254464,217.1254464,0.362841197866941,0.4966514677843621,0.1405073343486968,45.64360000000001,0.0,0.0,7.726719368,0.0,0.0,102.887521704,0.0,514.0558728,104.8274,111.443364,0.0,29.5148,0.0,0.0,9.024444,0.8603999999999999,1.2848472,2.24602056,0.0,0,0,0.0,0,18.0,0.0,0.0,0,LO,Lokalt værk,Gasmotor,Forbrændingsmotor,pev,1960-01-01,2023-05-04 00:00:00
Hillerød-Farum-Værløse,00000000,2023,510.0,1.0,852010.0,850010.0,240.342333,63.74,134.6806,807.137118932,539.3815236,426.3339204,164.35639799999998,164.35639799999998,0.3814640824137957,0.4649407405919207,0.1535951769942835,0.0,0.0,0.0,10.477996192,0.0,0.0,91.48118166,0.0,397.5345926,141.0437,125.74514848,0.0,27.5345,0.0,0.0,8.1324,1.62,1.30644,2.26116,0.0,0,0,0.0,0,18.0,0.0,0.0,Tønder kommune,LO,Lokalt værk,Gasmotor,Forbrændingsmotor,pev,1960-01-01,2022-12-31 00:00:00
Nykøbing Falster Fjernvarme,00000002,2000,376.0,1.0,108100.0,100050.0,257.54,24.7,198.3,1993.3590952,1336.307599999706,610.207599999777,225.6588,150.59519999999998,0.4257138901107424,0.1453833740638244,0.4289027358254336,0.0,842.5727999999999,46.6,0.0,0.0,0.0,0.0,1103.3925,0.7937952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0,"Nordic Sugar, Nykøbing Sukkerfabrik",4800.0,Nykøbing F,51.0,907.0,29781834.0,Nordic Sugar A/S,ER,Erhvervsværk,Kedel 4,Kedel,pvp,0,0
Nykøbing Falster Fjernvarme,00000002,2001,376.0,1.0,108100.0,100050.0,257.54,24.7,198.3,1925.95895,1367.421999999746,782.6219999997539,191.988,120.08628,0.533795654875495,0.1399019199243277,0.3263024252001777,0.0,801.4585999999999,38.331,0.0,0.0,0.0,0.0,1040.78325,45.3861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0,"Nordic Sugar, Nykøbing Sukkerfabrik",4800.0,Nykøbing F,51.0,907.0,29781834.0,Nordic Sugar A/S,ER,Erhvervsværk,Kedel 5,Kedel,pvp,0,0
Nykøbing Falster Fjernvarme,00000002,2002,376.0,1.0,108100.0,100050.0,257.54,24.7,198.3,1944.05318,1463.025,841.225,210.7908,131.47848,0.5363532977608861,0.1392389347372898,0.324407767501824,0.0,865.7888,55.286,0.0,0.0,0.0,0.0,970.45358,52.5248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0,"Nordic Sugar, Nykøbing Sukkerfabrik",4800.0,Nykøbing F,51.0,907.0,29781834.0,Nordic Sugar A/S,ER,Erhvervsværk,Kedel 10,Kedel,pvp,0,0
Nykøbing Falster Fjernvarme,00000002,2003,376.0,1.0,108100.0,100050.0,257.54,24.7,198.3,1928.5311916,1351.549,712.8489999999999,224.74512,155.60136,0.4328582900732394,0.1445005160411714,0.4226411938855889,0.0,727.4337,44.002,25.5989916,0.0,0.0,0.0,1072.953,58.5435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0,"Nordic Sugar, Nykøbing Sukkerfabrik",4800.0,Nykøbing F,51.0,907.0,29781834.0,Nordic Sugar A/S,ER,Erhvervsværk,Kedel 5,Kedel,pvp,0,0
Nykøbing Falster Fjernvarme,00000002,2004,376.0,1.0,108100.0,100050.0,257.54,24.7,198.3,1981.7464542,1397.4808,751.7998,220.38336,150.58296,0.4324392719562815,0.1735611447707635,0.393999583272955,0.0,767.4389,3.515201,0.7227402,0.0,0.0,0.0,1084.9959,58.3636,0.0,0.0,0.0,0.0,66.710113,0.0,0.0,0.0,0.0,0.0,500.0,0,"Nordic Sugar, Nykøbing Sukkerfabrik",4800.0,Nykøbing F,51.0,907.0,29781834.0,Nordic Sugar A/S,ER,Erhvervsværk,Kedel 10,Kedel,pvp,0,0
Nykøbing Falster Fjernvarme,00000002,2005,376.0,100.0,382120.0,383900.0,257.54,24.7,198.3,1246.5991524,723.8692,718.4191999999999,165.78,165.78,0.4231706745270212,0.2768293254729788,0.3,0.0,0.0,3.226719,0.0914634,0.0,0.0,0.0,1179.9092500000002,0.0,0.0,0.0,0.0,0.0,63.37172,0.0,0.0,0.0,0.0,0.0,267.0,0,Affaldsforbrændingsanlæg I/S REFA,4800.0,Nykøbing F,51.0,253.0,78951818.0,I/S Refa,ER,Erhvervsværk,Linie 2,Kedel,pvp,0,0
Nykøbing Falster Fjernvarme,00000002,2006,376.0,1.0,353000.0,350030.0,257.54,24.7,198.3,1412.0929234,851.62,743.02,170.4168,170.4168,0.4212097544356877,0.2787902455643123,0.3,0.0,90.8775,0.0,2.125179,0.0,0.0,0.0,1188.3375,27.2818,0.0,0.0,0.0,0.0,103.4709444,0.0,0.0,0.0,0.0,0.0,370.0,0,Guldborgsund Varme Fjernvarmecentral Nord,4800.0,Nykøbing F,51.0,2051.0,32559956.0,Guldborgsund Varme A/S,FJ,Fjernvarmeværk,Central Nord,Kedel,fvv,0,0
Nykøbing Falster Fjernvarme,00000002,2007,376.0,0.0,370000.0,370000.0,258.14,24.9,198.7,1291.7207,719.4076,717.6076,181.99296,181.99296,0.3835877400425522,0.3149969851901393,0.3014152747673084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.994,2.852,0.0,0.0,0.0,0.0,55.8747,0.0,0.0,0.0,0.0,0.0,1196.0,0,Nykøbing F. Renseanlæg,4800.0,Nykøbing F,0.0,2051.0,32559956.0,Guldborgsund Varme A/S,LO,Lokalt værk,Gasmotor   G 232 V12,Forbrændingsmotor,pev,0,0
Nykøbing Falster Fjernvarme,00000002,2008,376.0,0.0,370000.0,370000.0,258.14,24.9,198.7,2237.009089,1452.4504,716.3504,267.84864,183.6504,0.4223340033195151,0.2015879142291702,0.3760780824513146,0.0,928.5242,0.0,1.7934,0.0,0.0,0.0,1234.5375,50.373489,0.0,0.0,0.0,0.0,21.7805,0.0,0.0,0.0,0.0,0.0,1196.0,0,Nykøbing F. Renseanlæg,4800.0,Nykøbing F,0.0,2051.0,32559956.0,Guldborgsund Varme A/S,LO,Lokalt værk,Gasmotor   G 232 V12,Forbrændingsmotor,pev,0,0
Nykøbing Falster Fjernvarme,00000002,2009,376.0,0.0,370000.0,370000.0,267.14,24.9,209.3,2363.8381271,1606.6024,812.0682,262.25352,178.05491999999998,0.465275919061781,0.1818796310396054,0.3528444498986136,0.0,960.2743,0.0,0.5308464,0.0,0.0,0.0,1213.359,58.2873,0.0,102.23,0.0,0.0,29.156680700000003,0.0,0.0,0.0,0.0,0.0,1196.0,0,Nykøbing F. Renseanlæg,4800.0,Nykøbing F,0.0,2051.0,32559956.0,Guldborgsund Varme A/S,LO,Lokalt værk,Gasmotor   G 232 V12,Forbrændingsmotor,pev,0,0
Nykøbing Falster Fjernvarme,00000002,2010,376.0,0.0,370000.0,370000.0,267.14,24.9,209.3,2259.6358,1487.3926,783.1196,249.9038244,165.4071444,0.4676018259862932,0.2238424634565264,0.3085557105571804,0.0,965.194,0.0,0.0,0.0,0.0,0.0,1165.9199999999998,55.7029,0.0,0.0,0.0,0.0,72.8189,0.0,0.0,0.0,0.0,0.0,1196.0,0,Nykøbing F. Renseanlæg,4800.0,Nykøbing F,0.0,2051.0,32559956.0,Guldborgsund Varme A/S,LO,Lokalt værk,Gasmotor   G 232 V12,Forbrændingsmotor,pev,0,0
Nykøbing Falster Fjernvarme,00000002,2011,376.0,0.0,370000.0,370000.0,267.14,24.9,209.3,2395.8445,1631.1168,837.1956,266.8356,148.12956,0.4432150213584545,0.1831595502295739,0.3736254284119716,0.0,964.182,0.0,0.0,0.0,0.0,0.0,1235.9235,54.956900000000005,0.0,90.4983,0.0,0.0,50.2838,0.0,0.0,0.0,0.0,0.0,1196.0,0,Nykøbing F. Renseanlæg,4800.0,Nykøbing F,0.0,2051.0,32559956.0,Guldborgsund Varme A/S,LO,Lokalt værk,Gasmotor   G 232 V12,Forbrændingsmotor,pev,0,0
Nykøbing Falster Fjernvarme,00000002,2012,376.0,0.0,370000.0,370000.0,267.14,24.9,209.3,2489.794645,1749.8564,872.7714000000001,249.7896,163.66176,0.4722452369023204,0.1730437921092079,0.3547109709884716,0.0,1061.245,0.0,0.941535,0.0,0.0,0.0,1232.5845,63.18158,0.0,96.098,0.0,0.0,35.744029999999995,0.0,0.0,0.0,0.0,0.0,1196.0,0,Nykøbing F. Renseanlæg,4800.0,Nykøbing F,0.0,2051.0,32559956.0,Guldborgsund Varme A/S,LO,Lokalt værk,Gasmotor   G 232 V12,Forbrændingsmotor,pev,0,0
Nykøbing Falster Fjernvarme,00000002,2013,376.0,0.0,370000.0,370000.0,257.94,24.9,223.0,2362.612222,1575.8938,793.5488,268.01784,175.62888,0.655874117805313,0.1446074916687087,0.1995183905259782,0.0,1039.18,0.0,0.0,0.0,0.0,0.0,1258.4145,65.01772199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.0,1196-1,Nykøbing F. Renseanlæg,4800.0,Nykøbing F,0.0,2051.0,32559956.0,Guldborgsund Varme A/S,LO,Lokalt værk,Gasmotor G 232 V12,Forbrændingsmotor,pev,1960-01-01,2020-04-30
Nykøbing Falster Fjernvarme,00000002,2014,376.0,0.0,370000.0,370000.0,257.94,24.9,223.0,2375.8394790977604,1634.44595776,796.51465776,257.4522,132.81876,0.6531677122591107,0.1581991845694175,0.1886331031714717,0.0,1099.7135638977604,0.0,0.78914,0.0,0.0,0.0,1133.7442,67.541573,0.0,57.87009,0.0,0.0,16.1809122,0.0,0.0,0.0,0.0,0.0,1196.0,1196-1,Nykøbing F. Renseanlæg,4800.0,Nykøbing F,0.0,2051.0,32559956.0,Guldborgsund Varme A/S,LO,Lokalt værk,Gasmotor G 232 V12,Forbrændingsmotor,pev,1960-01-01,2020-04-30
Nykøbing Falster Fjernvarme,00000002,2015,376.0,0.0,370000.0,370000.0,257.94,24.9,223.0,2252.66935247,1494.75018,837.96704,250.438068,144.35221679999998,0.6550954882030628,0.1431473463205596,0.2017571654763775,0.0,828.77256,0.0,1.03380927,0.0,0.0,0.0,1151.1918,69.85642800000001,1.7197,64.28624,128.615,0.0,7.1938152,0.0,0.0,0.0,0.0,0.0,1196.0,1196-1,Nykøbing F. Renseanlæg,4800.0,Nykøbing F,0.0,2051.0,32559956.0,Guldborgsund Varme A/S,LO,Lokalt værk,Gasmotor G 232 V12,Forbrændingsmotor,pev,1960-01-01,2020-04-30
Nykøbing Falster Fjernvarme,00000002,2016,376.0,0.0,370000.0,370000.0,257.94,24.9,223.0,2144.679818792066,1462.81308,849.532444,246.24396,139.92156000000003,0.6508428418545957,0.144304502546638,0.2048526555987662,0.0,819.2509505020661,0.0,1.39487669,0.0,0.0,0.0,1145.0359560000002,3.3889741,2.3055,60.44564,94.9025,0.0,17.9554215,0.0,0.0,0.0,0.0,0.0,1196.0,1196-1,Nykøbing F. Renseanlæg,4800.0,Nykøbing F,0.0,2051.0,32559956.0,GULDBORGSUND VARME A/S,LO,Lokalt værk,Gasmotor G 232 V12,Forbrændingsmotor,pev,1960-01-01,2020-04-30
Nykøbing Falster Fjernvarme,00000002,2017,376.0,0.0,370000.0,370000.0,264.94,24.9,233.0,2221.13174657,1528.6876,879.56056,244.1124,141.24599999999998,0.6930557024453669,0.0972788952195807,0.2096654023350524,0.0,819.095375,0.0,1.06035307,0.0,0.06532,0.0,1078.60247,14.295512,0.3045,70.92344,157.267145,0.0,16.4024315,63.1152,0.0,0.0,0.0,0.0,1196.0,1196-1,Nykøbing F. Renseanlæg,4800.0,Nykøbing F,0.0,2051.0,32559956.0,GULDBORGSUND VARME A/S,LO,Lokalt værk,Gasmotor G 232 V12,Forbrændingsmotor,pev,1960-01-01,2020-04-30
Nykøbing Falster Fjernvarme,00000002,2018,376.0,0.0,370000.0,370000.0,222.92,24.9,197.7,1801.916631690828,1188.83364,866.35172,227.0628,142.5564,0.795990388490776,0.1323281249599479,0.0716814865492761,0.0,441.133086570828,0.0,0.99991212,0.0,0.012742,0.0,1087.8780000000002,3.437994,0.261,83.32212,111.766,0.0,21.609073,51.496704,0.0,0.0,0.0,0.0,1196.0,1196-1,Nykøbing F. Renseanlæg,4800.0,Nykøbing F,0.0,2051.0,32559956.0,GULDBORGSUND VARME A/S,LO,Lokalt værk,Gasmotor G 232 V12,Forbrændingsmotor,pev,1960-01-01,2020-04-30
Nykøbing Falster Fjernvarme,00000002,2019,376.0,0.0,370000.0,370000.0,220.22,24.9,195.0,1656.717192313,1174.8044,855.49572,225.4896,143.6544,0.7863777202555555,0.1354501236833333,0.0781721560611111,0.0,439.14514,0.0,1.952400513,0.0,0.005934,0.0,979.3552,3.96359,0.261,71.07912,65.076,0.0,37.8036078,58.0752,0.0,0.0,0.0,0.0,1196.0,1196-1,Nykøbing F. Renseanlæg,4800.0,Nykøbing F,0.0,2051.0,32559956.0,GULDBORGSUND VARME A/S,LO,Lokalt værk,Gasmotor G 232 V12,Forbrændingsmotor,pev,1960-01-01,2020-04-30
Nykøbing Falster Fjernvarme,00000002,2020,376.0,0.0,370000.0,370000.0,207.22,24.9,186.5,1622.89414689,1181.865768,845.3791080000001,225.8334,139.9932,0.7851497874,0.0799981530823529,0.134852059517647,0.0,481.60055548,0.0,3.604935,0.0,0.009545,0.0,1030.5426,0.0,0.0,30.40378,19.8505,0.0,1.34863141,55.5336,0.0,0.0,0.0,0.0,1196.0,1196-1,Nykøbing F. Renseanlæg,4800.0,Nykøbing F,0.0,2051.0,32559956.0,GULDBORGSUND VARME A/S,LO,Lokalt værk,Gasmotor G 232 V12,Forbrændingsmotor,pev,1960-01-01,2020-04-30
Nykøbing Falster Fjernvarme,00000002,2021,376.0,1.0,108100.0,100050.0,207.488,24.7,186.1,1623.5006631,1258.219532,876.5478,214.11432,132.6672,0.7412346463722223,0.0751133516833333,0.1836520019444444,0.0,441.023362,0.0,2.012307,0.0,0.013478,0.0,1016.0206,0.0,0.0,77.07839999999999,18.705,0.0,12.5307161,56.1168,0.0,0.0,0.0,0.0,500.0,500-13,"Nordic Sugar, Nykøbing Sukkerfabrik",4800.0,Nykøbing F,51.0,907.0,29781834.0,NORDIC SUGAR A/S,ER,Erhvervsværk,Overskudsvarmeanlæg,Overskudsvarme,pvp,1960-01-01,00:00:00
