fv_net_navn,forsyid,aar,vaerk_kommune,kvoteaktivitet,DB07,NR117,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,andel_varmelev,andel_el,andel_process,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ,vaerk_id,vrkanl_ny,vaerk_navn,vaerk_postnr,vaerk_postdistrikt,fv_net,selskab_id,cvr,selskab_navn,vrktypeid,vrktypenavn,anlaeg_navn,anlaegstype_navn,aktoer,idriftdato,skrotdato
Hadsten Fjernvarme,67750411,2023,710,,353000.0,350030.0,62.6,0.0,58.4,320.58468,285.12,285.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.503480000000001,0.0,0.0,272.5272,0.0,0.0,0.0,0.0,0.0,40.554,0.0,0.0,0.0,172,172-1,"Hadsten Varmeværk, Central Syd",8370,Hadsten,203,178,67750411,HADSTEN VARMEVÆRK A M B A,FJ,Fjernvarmeværk,K12,Kedel,fvv,1988-01-01,00:00:00
Hallund Fjernvarme,17932640,2021,810,0.0,351100.0,350010.0,3.53,0.66,2.81,13.719039,11.570094,11.570094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052074,0.0,0.0,13.392925,0.0,0.27404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788,788-3,Hallund Kraftvarmeværk A.m.b.a.,9700,Brønderslev,390,956,17932640,HALLUND KRAFTVARMEVÆRK A M B A,DC,Decentralt værk,Halmanlæg,Bioforgasn. m. KE,fvv,1994-12-01,2022-03-11 00:00:00
Hallund Fjernvarme,17932640,2022,810,0.0,351100.0,350010.0,3.53,0.66,2.81,13.138895,11.2248,11.2248,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.005775,0.0,0.13312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788,788-3,Hallund Kraftvarmeværk A.m.b.a.,9700,Brønderslev,390,956,17932640,HALLUND KRAFTVARMEVÆRK A M B A,DC,Decentralt værk,Halmanlæg,Bioforgasn. m. KE,fvv,1994-12-01,2022-03-11 00:00:00
Hallund Fjernvarme,17932640,2023,810,,351100.0,350010.0,2.0,0.0,2.0,14.3542552,11.56716,11.49156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004752,0.0,0.0,14.2477,0.0,0.10608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788,788-3,Hallund Kraftvarmeværk A.m.b.a.,9700,Brønderslev,390,956,17932640,HALLUND KRAFTVARMEVÆRK A M B A,DC,Decentralt værk,Halmanlæg,Bioforgasn. m. KE,fvv,1994-12-01,00:00:00
Hals Fjernvarme,22662910,2021,851,0.0,353000.0,350030.0,24.2,0.0,25.0,101.08974,104.202,104.202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8855,59.38704,0.0,0.0,0.0,9.8172,0.0,0.0,0.0,0.0,179,179-5,Hals Fjernvarme AmbA,9370,Hals,293,182,22662910,Hals Fjernvarme AmbA,FJ,Fjernvarmeværk,Halmkedel,Kedel,fvv,1992-01-01,00:00:00
Hals Fjernvarme,22662910,2022,851,0.0,353000.0,350030.0,24.2,0.0,25.0,92.58689,97.056,97.056,0.0,0.0,1.0,0.0,0.0,0.0,0.12195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.094,43.93494,0.0,0.0,0.0,5.436,0.0,0.0,0.0,0.0,179,179-5,Hals Fjernvarme AmbA,9370,Hals,293,182,22662910,Hals Fjernvarme AmbA,FJ,Fjernvarmeværk,Halmkedel,Kedel,fvv,1992-01-01,00:00:00
Hals Fjernvarme,22662910,2023,851,,353000.0,350030.0,24.2,0.0,25.0,103.86123,99.4604,99.4604,0.0,0.0,1.0,0.0,0.0,0.0,0.28455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.154,52.39468000000001,0.0,0.0,0.0,4.028,0.0,0.0,0.0,0.0,179,179-5,Hals Fjernvarme AmbA,9370,Hals,293,182,22662910,Hals Fjernvarme AmbA,FJ,Fjernvarmeværk,Halmkedel,Kedel,fvv,1992-01-01,00:00:00
Halvrimmen Fjernvarme,16374172,2022,849,0.0,351100.0,350010.0,9.247,1.32,8.192,44.2474308,37.776096,37.776096,3.0132,2.9268,0.70506998396,0.29493001604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4751108,0.0,0.0,0.0,0.0,0.0,23.4612,0.0,0.0,0.0,0.0,3.6702936,6.640826399999999,683,683-2,Halvrimmen-Arentsminde Kraftv.værk Amba,9460,Brovst,276,594,16374172,HALVRIMMEN - ARENTSMINDE KRAFTVARMEVÆRK A M B A,DC,Decentralt værk,Vismann,Kedel,fvv,1993-01-01,00:00:00
Halvrimmen Fjernvarme,16374172,2021,849,0.0,351100.0,350010.0,9.247,1.32,8.192,48.9053012,43.056828,43.056828,2.7396000000000003,2.6784,0.7053653353,0.2946346647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6786112,0.0,0.0,0.0,0.0,0.0,18.60845,0.0,0.0,0.0,0.0,5.2162812,10.4019588,683,683-2,Halvrimmen-Arentsminde Kraftv.værk Amba,9460,Brovst,276,594,16374172,HALVRIMMEN - ARENTSMINDE KRAFTVARMEVÆRK A M B A,DC,Decentralt værk,Vismann,Kedel,fvv,1993-01-01,00:00:00
Halvrimmen Fjernvarme,16374172,2023,849,,351100.0,350010.0,9.247,1.32,8.192,43.2859894,39.84642,39.84642,1.3536,1.3212000000000002,0.7054153905,0.2945846095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1434044,0.0,0.0,0.0,0.0,0.0,20.883625,0.0,0.0,0.0,0.0,5.1173172,10.1416428,683,683-2,Halvrimmen-Arentsminde Kraftv.værk Amba,9460,Brovst,276,594,16374172,HALVRIMMEN - ARENTSMINDE KRAFTVARMEVÆRK A M B A,DC,Decentralt værk,Vismann,Kedel,fvv,1993-01-01,00:00:00
Hammershøj Fjernvarme,23067919,2022,791,0.0,353000.0,350030.0,11.1,2.0,9.88,46.5572376,34.0596,34.0596,10.9656,10.9656,0.8159538173750001,0.184046182625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0568376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6732,0.0,2.88,5.9472,184,184-3,Hammershøj Fjernvarmeværk,8830,Tjele,265,185,23067919,HAMMERSHØJ FJERNVARMEVÆRK,DC,Decentralt værk,Jenbacher,Forbrændingsmotor,kvt,1986-10-01,00:00:00
Hammershøj Fjernvarme,23067919,2021,791,0.0,353000.0,350030.0,11.1,2.0,9.88,48.3430716,38.2428,37.1268,9.8928,9.8676,0.817665283775,0.182334716225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2314716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3412,0.0,3.3552,6.415199999999999,184,184-3,Hammershøj Fjernvarmeværk,8830,Tjele,265,185,23067919,HAMMERSHØJ FJERNVARMEVÆRK,DC,Decentralt værk,Jenbacher,Forbrændingsmotor,kvt,1986-10-01,00:00:00
Hammershøj Fjernvarme,23067919,2023,791,,353000.0,350030.0,11.1,2.0,9.88,46.3608072,34.2216,34.2216,10.3032,10.2564,0.813889524525,0.186110475475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0640072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6004,0.0,3.7548,7.941599999999999,184,184-3,Hammershøj Fjernvarmeværk,8830,Tjele,265,185,23067919,HAMMERSHØJ FJERNVARMEVÆRK,DC,Decentralt værk,Jenbacher,Forbrændingsmotor,kvt,1986-10-01,00:00:00
Hammershøj-Østerby Fjernvarme (lukket pr. 1. januar 2022),00000000,2021,849,0.0,351100.0,350010.0,4.25,1.13,3.25,13.8009204,11.682,11.5092,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0434204,0.0,0.0,0.0,0.0,0.0,12.7575,0.0,0.0,0.0,0.0,0.0,0.0,720,720-2,Øland Kraftvarmeværk A.m.b.a,9460,Brovst,370,874,17095293,ØLAND KRAFTVARMEVÆRK A M B A,DC,Decentralt værk,Øland Kraftvarmeværk,Kedel,fvv,1993-12-01,2022-01-03 00:00:00
Hanstholm Fjernvarme,23011514,2021,787,0.0,353000.0,350030.0,50.85,5.2,43.3,112.65314,120.78083999999998,120.04684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.1983,0.0,0.0,0.0,15.67584,0.0,0.0,15.779,0.0,185,185-2,Hanstholm Varmeværk,7730,Hanstholm,234,186,23011514,HANSTHOLM VARMEVÆRK A M B A,FJ,Fjernvarmeværk,Gaskedel (stor),Kedel,fvv,1982-01-01,2022-01-01 00:00:00
Hanstholm Fjernvarme,23011514,2022,787,0.0,353000.0,350030.0,50.85,5.2,43.3,102.78273,111.212,110.25,0.0,0.0,0.8571428571428571,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.29272999999999,0.0,0.0,0.0,0.0,0.0,0.0,18.49,0.0,185,185-3,Hanstholm Varmeværk,7730,Hanstholm,234,186,23011514,HANSTHOLM VARMEVÆRK A M B A,FJ,Fjernvarmeværk,Gaskedel (lille),Kedel,fvv,1982-01-01,2022-01-01 00:00:00
Hanstholm Fjernvarme,23011514,2023,787,1.0,353000.0,350030.0,46.25,5.2,38.7,129.170024,127.585,125.454,0.0,0.0,0.8333333333333334,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.965024,0.0,0.0,0.0,0.0,0.0,0.0,32.205,0.0,185,185-3,Hanstholm Varmeværk,7730,Hanstholm,234,186,23011514,HANSTHOLM VARMEVÆRK A M B A,FJ,Fjernvarmeværk,Gaskedel (lille),Kedel,fvv,1982-01-01,00:00:00
Harboøre Fjernvarme,16016438,2021,665,0.0,353000.0,350030.0,9.0,1.0,7.0,102.25621,72.36720000000001,70.5096,21.15,21.15,0.6737252132,0.3262747868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.271,0.0,0.0,5.98521,0.0,0.0,0.0,0.0,0.0,658,658-2,Harboøre Varmeværk A.m.b.A.,7673,Harboøre,185,553,16016438,HARBOØRE VARMEVÆRK A.M.B.A.,DC,Decentralt værk,"Forgasningsanlæg (Gaskedel, gasmotorer, tjæreforbrænding)",Kombianlæg,kvt,1992-01-01,00:00:00
Harboøre Fjernvarme,16016438,2022,665,0.0,353000.0,350030.0,9.0,1.0,7.0,97.085524,67.06044,65.20284,19.5012,19.5012,0.6726797008500001,0.32732029915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.078,0.0,0.0,0.007524,0.0,0.0,0.0,0.0,0.0,658,658-2,Harboøre Varmeværk A.m.b.A.,7673,Harboøre,185,553,16016438,HARBOØRE VARMEVÆRK A.M.B.A.,DC,Decentralt værk,"Forgasningsanlæg (Gaskedel, gasmotorer, tjæreforbrænding)",Kombianlæg,kvt,1992-01-01,00:00:00
Harboøre Fjernvarme,16016438,2023,665,,353000.0,350030.0,9.0,1.0,7.0,96.0463262,69.87960000000001,68.022,18.5076,18.5076,0.68189035115,0.31810964885,0.0,0.0,0.0,0.0,0.0093262,0.0,0.0,0.0,0.0,0.0,0.0,96.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658-2,Harboøre Varmeværk A.m.b.A.,7673,Harboøre,185,553,16016438,HARBOØRE VARMEVÆRK A.M.B.A.,DC,Decentralt værk,"Forgasningsanlæg (Gaskedel, gasmotorer, tjæreforbrænding)",Kombianlæg,kvt,1992-01-01,00:00:00
Harlev-Framlev Fjernvarme,00000004,2021,751,0.0,353000.0,350030.0,21.94,0.0,20.66,131.2643148,128.0268,128.0268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.525414799999999,0.0,0.0,0.0,0.0,0.0,112.7375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421708,7.579692,976,976-2,Harlev Halmværk,8462,Harlev J,229,2376,40844244,Kredsløb A/S,FJ,Fjernvarmeværk,Halmkedel,Kedel,fvv,1989-01-01,2022-10-31 00:00:00
Harlev-Framlev Fjernvarme,00000004,2022,751,0.0,353000.0,350030.0,21.94,0.0,20.66,119.2415621,114.38748,114.38748,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3526021,0.0,0.0,0.0,0.0,0.0,118.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051354,0.024606,976,976-2,Harlev Halmværk,8462,Harlev J,229,2374,40844309,Kredsløb Fjernvarme A/S,FJ,Fjernvarmeværk,Halmkedel,Kedel,fvv,1989-01-01,2022-10-31 00:00:00
Harlev-Framlev Fjernvarme,00000004,2023,751,,353000.0,350030.0,21.69,0.0,20.06,120.9600998,117.18936,117.18936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0595998,0.0,0.0,0.0,0.0,0.0,119.9005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976,976-2,Harlev Halmværk,8462,Harlev J,229,2374,40844309,Kredsløb Fjernvarme A/S,FJ,Fjernvarmeværk,Halmkedel,Kedel,fvv,1989-01-01,00:00:00
Hashøj Fjernvarme,16408530,2021,330,0.0,351100.0,350010.0,15.523,4.154,9.99,128.427022,67.82652,67.82652,43.5348,43.5348,0.53932343636,0.46067656364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.066622000000001,0.0,109.5354,0.0,0.0,0.0,13.825,0.0,0.0,0.0,0.0,0.0,0.0,661,661-2,Hashøj Kraftvarmeforsyning A.m.b.a.,4261,Dalmose,337,557,16408530,HASHØJ KRAFTVARMEFORSYNING A M B A,DC,Decentralt værk,Kedel,Kedel,fvv,1992-06-01,00:00:00
Hashøj Fjernvarme,16408530,2022,330,0.0,351100.0,350010.0,18.223,4.154,14.19,124.3909404,77.23692000000001,77.23692000000001,32.879484,32.879484,0.6704782205857143,0.3295217794142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0709404,0.0,85.8175,0.0,29.226,0.0,2.7125,0.0,0.0,0.0,0.0,1.098,2.466,661,661-2,Hashøj Kraftvarmeforsyning A.m.b.a.,4261,Dalmose,337,557,16408530,HASHØJ KRAFTVARMEFORSYNING A M B A,DC,Decentralt værk,Kedel,Kedel,fvv,1992-06-01,00:00:00
Hashøj Fjernvarme,16408530,2023,330,,351100.0,350010.0,18.223,4.154,14.19,108.1555718,72.41187599999999,72.41187599999999,19.7624736,19.7624736,0.6721769604285714,0.3278230395714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9677428,0.0,48.56905399999999,0.0,45.6352,0.0,8.726375,0.0,0.0,0.0,0.0,0.8553672,1.4018328,661,661-2,Hashøj Kraftvarmeforsyning A.m.b.a.,4261,Dalmose,337,557,16408530,HASHØJ KRAFTVARMEFORSYNING A M B A,DC,Decentralt værk,Kedel,Kedel,fvv,1992-06-01,00:00:00
Hasle Fjernvarme (Bornholms Forsyning tidl. Vestbornholms),00000000,2021,400,0.0,353000.0,350030.0,18.0,0.0,21.0,195.415227,164.73211999999998,164.73211999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9906,178.651127,0.0,0.7735000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2063,2063-1,Hasle Varmeværk,3790,Hasle,470,2019,31582148,BORNHOLMS VARME A/S,FJ,Fjernvarmeværk,Halmkedel,Kedel,fvv,2008-03-01,00:00:00
Hasle Fjernvarme (Bornholms Forsyning tidl. Vestbornholms),00000000,2022,400,0.0,353000.0,350030.0,18.0,0.0,21.0,135.4219,146.17692,146.17692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6901,109.9818,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,2063,2063-1,Hasle Varmeværk,3790,Hasle,470,2019,31582148,BORNHOLMS VARME A/S,FJ,Fjernvarmeværk,Halmkedel,Kedel,fvv,2008-03-01,00:00:00
Hasle Fjernvarme (Bornholms Forsyning tidl. Vestbornholms),00000000,2023,400,,353000.0,350030.0,23.7,0.0,26.15,163.72499948,150.97968,150.97968,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003587,0.0,0.0,0.0,0.0,0.0,57.971,105.29541248,0.0,0.455,0.0,0.0,0.0,0.0,0.0,0.0,2063,2063-3,Hasle Varmeværk,3790,Hasle,470,2019,31582148,BORNHOLMS VARME A/S,FJ,Fjernvarmeværk,Oliekedel,Kedel,fvv,2008-03-01,00:00:00
Haslev Fjernvarme,54121016,2023,320,,353000.0,350030.0,75.6,5.0,62.0,345.58064920000004,264.8808,264.8808,64.5264,42.606,0.8733584995399999,0.12664150046,0.0,0.0,0.0,0.0,1.21958,0.0,0.0,22.5235692,0.0,0.0,302.9195,0.0,0.0,0.0,0.0,0.0,10.836,0.0,8.082,0.0,160,160-1,"Haslev Fjernvarme Amba, Nygade 68",4690,Haslev,28,168,54121016,Haslev Fjernvarme  A.m.b.a.,FJ,Fjernvarmeværk,"kedel 1-6, obs tekniske begrænsning max",Kedel,fvv,1961-01-01,00:00:00
Haslev Fjernvarme,54121016,2021,320,0.0,353000.0,350030.0,75.6,5.0,62.0,341.6505712,296.4096,269.35560000000004,55.7208,48.3588,0.8849057566999999,0.1150942433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.967871200000005,0.0,0.0,299.7295,0.0,0.0,0.0,0.0,0.0,8.017199999999999,0.0,0.936,0.0,160,160-1,"Haslev Fjernvarme Amba, Nygade 68",4690,Haslev,28,168,54121016,Haslev Fjernvarme  A.m.b.a.,FJ,Fjernvarmeværk,"kedel 1-6, obs tekniske begrænsning max",Kedel,fvv,1961-01-01,00:00:00
Haslev Fjernvarme,54121016,2022,320,0.0,353000.0,350030.0,75.6,5.0,62.0,335.0051225,250.92,250.92,63.3564,52.1352,0.8721048615600001,0.12789513844,0.0,0.0,0.0,0.0,5.427489699999999,0.0,0.0,15.1160328,0.0,0.0,301.426,0.0,0.0,0.0,0.0,0.0,10.6992,0.0,2.3364,0.0,160,160-1,"Haslev Fjernvarme Amba, Nygade 68",4690,Haslev,28,168,54121016,Haslev Fjernvarme  A.m.b.a.,FJ,Fjernvarmeværk,"kedel 1-6, obs tekniske begrænsning max",Kedel,fvv,1961-01-01,00:00:00
Haunstrup Fjernvarme,25809807,2021,657,0.0,353000.0,350030.0,1.3,0.0,1.3,9.56454682,8.052120000000002,8.052120000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09634682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4682,0.0,0.0,0.0,0.0,0.0,0.0,1044,1044-2,"Verdo Varme Herning, Haunstrup",7400,Herning,168,200,25809807,Verdo Varme Herning A/S,FJ,Fjernvarmeværk,Haunstrup oliekedel,Kedel,fvv,1995-01-01,00:00:00
Haunstrup Fjernvarme,25809807,2022,657,0.0,353000.0,350030.0,1.3,0.0,1.3,7.0781571,6.7059936,6.7059936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0477071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03045,0.0,0.0,0.0,0.0,0.0,0.0,1044,1044-2,"Verdo Varme Herning, Haunstrup",7400,Herning,168,200,25809807,Verdo Varme Herning A/S,FJ,Fjernvarmeværk,Haunstrup oliekedel,Kedel,fvv,1995-01-01,00:00:00
Haunstrup Fjernvarme,25809807,2023,657,,353000.0,350030.0,1.3,0.0,1.3,8.5944682,7.542,7.542,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0667181999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.52775,0.0,0.0,0.0,0.0,0.0,0.0,1044,1044-2,"Verdo Varme Herning, Haunstrup",7400,Herning,168,200,25809807,Verdo Varme Herning A/S,FJ,Fjernvarmeværk,Haunstrup oliekedel,Kedel,fvv,1995-01-01,00:00:00
Havdrup Fjernvarme,23104113,2021,269,0.0,353000.0,350030.0,6.16,0.527,5.571,30.8590884,19.9044,19.9044,9.622800000000002,9.54,0.818096999225,0.181903000775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.059058400000001,0.0,23.17503,0.0,0.0,0.0,0.0,0.0,0.0,2.625,0.0,0.0,0.0,481,481-4,Solrød Fjernvarmeværk,4622,Havdrup,339,415,23104113,Solrød Fjernvarme a m b a,DC,Decentralt værk,JMS 312 GS-B.L Biogasmotor,Forbrændingsmotor,kvt,1991-02-01,00:00:00
Havdrup Fjernvarme,23104113,2022,269,0.0,353000.0,350030.0,7.16,0.527,6.471,49.3185262,33.217200000000005,33.0084,12.564,12.564,0.8514069622400001,0.14859303776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1181732,0.0,31.779353,0.0,0.0,0.0,0.0,0.0,0.0,4.421,0.0,0.0,0.0,481,481-4,Solrød Fjernvarmeværk,4622,Havdrup,339,415,23104113,Solrød Fjernvarme a m b a,DC,Decentralt værk,JMS 312 GS-B.L Biogasmotor,Forbrændingsmotor,kvt,1991-02-01,00:00:00
Havdrup Fjernvarme,23104113,2023,269,,353000.0,350030.0,7.16,0.527,6.471,44.2541696,29.628,29.628,10.7208,10.7208,0.85171639858,0.14828360142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2037696,0.0,27.8024,0.0,0.0,0.0,0.0,0.0,0.0,4.248,0.0,0.0,0.0,481,481-4,Solrød Fjernvarmeværk,4622,Havdrup,339,415,23104113,Solrød Fjernvarme a m b a,DC,Decentralt værk,JMS 312 GS-B.L Biogasmotor,Forbrændingsmotor,kvt,1991-02-01,00:00:00
Havndal Fjernvarme,16566179,2021,730,0.0,353000.0,350030.0,5.65,0.0,5.65,36.308,31.5936,31.1076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718,718-1,Havndal Fjernvarme A.m.b.a.,8970,Havndal,369,873,16566179,HAVNDAL FJERNVARME A M B A,FJ,Fjernvarmeværk,Oliekedlen,Kedel,fvv,1993-08-15,00:00:00
Havndal Fjernvarme,16566179,2022,730,0.0,353000.0,350030.0,5.65,0.0,5.65,33.321,31.1724,30.6684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718,718-1,Havndal Fjernvarme A.m.b.a.,8970,Havndal,369,873,16566179,HAVNDAL FJERNVARME A M B A,FJ,Fjernvarmeværk,Oliekedlen,Kedel,fvv,1993-08-15,00:00:00
Havndal Fjernvarme,16566179,2023,730,,353000.0,350030.0,5.65,0.0,5.65,33.727,30.5136,29.988,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718,718-1,Havndal Fjernvarme A.m.b.a.,8970,Havndal,369,873,16566179,HAVNDAL FJERNVARME A M B A,FJ,Fjernvarmeværk,Oliekedlen,Kedel,fvv,1993-08-15,00:00:00
Havneby Fjernvarme (Rømø),29346909,2023,550,,353000.0,350030.0,4.8,0.0,4.96,18.876240000000003,17.403840000000002,17.403840000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06544,0.0,0.0,0.0,0.0,0.0,0.0,3.476232,7.334568000000001,1920,1920-2,Havneby Varmeværk,6792,Rømø,471,1804,29346909,Havneby Varmeværk A.m.b.a.,FJ,Fjernvarmeværk,Fliskedel 2,Kedel,fvv,2006-11-01,00:00:00
Havneby Fjernvarme (Rømø),29346909,2021,550,0.0,353000.0,350030.0,4.6,0.0,4.3,21.295,18.1368,17.974800000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920,1920-2,Havneby Varmeværk,6792,Rømø,471,1804,29346909,Havneby Varmeværk A.m.b.a.,FJ,Fjernvarmeværk,Fliskedel 2,Kedel,fvv,2006-11-01,00:00:00
Havneby Fjernvarme (Rømø),29346909,2022,550,0.0,353000.0,350030.0,4.8,0.0,4.96,19.511244,17.123227200000002,17.123227200000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0190656,0.0,0.0,0.0,0.0,0.0,0.0,16.054542,0.0,0.0,0.0,0.0,0.0,0.0,1.03248,2.4051564,1920,1920-2,Havneby Varmeværk,6792,Rømø,471,1804,29346909,Havneby Varmeværk A.m.b.a.,FJ,Fjernvarmeværk,Fliskedel 2,Kedel,fvv,2006-11-01,00:00:00
Hedensted Fjernvarme,41529911,2023,766,,353000.0,350030.0,40.510000000000005,1.9,44.45,200.558518,198.70596,198.70596,3.231398952,3.231398952,0.8075937626555556,0.0812951262333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,60.0676956,0.0,0.0,0.0,0.0,0.0,30.04225,0.0,43.30987559999999,20.19564,0.0,46.9430568,0.0,188,188-10,"Hedensted Fjernvarme, Løsningvej 26",8722,Hedensted,146,192,41529911,Hedensted Fjernvarme Amba,DC,Decentralt værk,9MW elkedel,Elpatron,fvv,2001-01-01,00:00:00
Hedensted Fjernvarme,41529911,2022,766,0.0,353000.0,350030.0,40.510000000000005,1.9,44.45,166.7189744,167.73444,167.73444,3.513852,3.513852,0.8074407713555556,0.0814481175333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,39.393604800000006,0.0,0.0,0.0,0.0,0.0,25.78625,0.0,54.9819288,21.51036,0.0,25.0468308,0.0,188,188-10,"Hedensted Fjernvarme, Løsningvej 26",8722,Hedensted,146,192,41529911,Hedensted Fjernvarme Amba,DC,Decentralt værk,9MW elkedel,Elpatron,fvv,2001-01-01,00:00:00
Hedensted Fjernvarme,41529911,2021,766,1.0,353000.0,350030.0,42.91,6.1,41.45,183.871206,174.2785272,174.2785272,7.9471224,7.9471224,0.9324390998909092,0.0675609001090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.6157288,0.0,0.0,0.0,0.0,0.0,28.55475,0.0,50.4374724,17.58636,0.0,15.6768948,0.0,188,188-6,"Hedensted Fjernvarme, Løsningvej 26",8722,Hedensted,146,192,41529911,Hedensted Fjernvarme Amba,DC,Decentralt værk,kedel 2,Kedel,fvv,1993-01-01,2021-06-01 00:00:00
